iter	Logloss
313	0.2045463739
314	0.2042262397
315	0.2039275224
316	0.2037113258
317	0.2034855005
318	0.2030725125
319	0.2027620534
320	0.2022664908
321	0.2017971257
322	0.2015565559
323	0.2011912278
324	0.2010626602
325	0.2007439143
326	0.2004446588
327	0.20017163
328	0.199885788
329	0.1995946571
330	0.1990989808
331	0.1988625894
332	0.1987337317
333	0.1983869273
334	0.1981066642
335	0.1977461597
336	0.1975677218
337	0.197410687
338	0.1970694004
339	0.1968704735
340	0.1962428979
341	0.1958350304
342	0.1955885015
343	0.1954907901
344	0.1951032216
345	0.1949213008
346	0.1946750743
347	0.1943992581
348	0.1942364713
349	0.1940214314
350	0.1936708689
351	0.1934789971
352	0.1931778186
353	0.1931154844
354	0.1927932787
355	0.1925525829
356	0.1923432534
357	0.192113783
358	0.1918424538
359	0.1915933405
360	0.1914080197
361	0.1911528533
362	0.1908276721
363	0.1905160393
364	0.190389781
365	0.1901826545
366	0.1899148137
367	0.189800037
368	0.1894310488
369	0.1892372186
370	0.1890776225
371	0.188880103
372	0.1886267083
373	0.1881735918
374	0.1880798503
375	0.1879668283
376	0.1876621655
377	0.187480464
378	0.1871631507
379	0.1868524245
380	0.1866838871
381	0.1863054582
382	0.1859440878
383	0.1857616581
384	0.1856019313
385	0.1852693067
386	0.1850735828
387	0.1847912509
388	0.1844619792
389	0.1842329168
390	0.1840040874
391	0.1838368559
392	0.1834072038
393	0.1833814124
394	0.1831825399
395	0.1828670127
396	0.1827013384
397	0.1825956821
398	0.1823593439
399	0.1820770482
400	0.1817810992
401	0.181419282
402	0.1812563535
403	0.1811207969
404	0.1810366937
405	0.1807830947
406	0.1804813017
407	0.1803167561
408	0.1801004832
409	0.1797648484
410	0.1796469075
411	0.1794028296
412	0.1790616526
413	0.1787420089
414	0.1785480193
415	0.1783546271
416	0.1779776308
417	0.1777445248
418	0.1775304774
419	0.1770436253
420	0.176932903
421	0.1767556395
422	0.1763388504
423	0.1761187976
424	0.1759171656
425	0.1758150768
426	0.1753237077
427	0.1752281434
428	0.1748724631
429	0.1747438976
430	0.174402645
431	0.1743247659
432	0.1740710933
433	0.1737025608
434	0.1734306145
435	0.1731811169
436	0.1729077646
437	0.1726252031
438	0.1723331465
439	0.1721259989
440	0.1718780327
441	0.1716299847
442	0.1715617057
443	0.1715243959
444	0.1714622198
445	0.1710134281
446	0.170801521
447	0.1705699267
448	0.1703081029
449	0.1703009803
450	0.170162515
451	0.1700068004
452	0.1699564954
453	0.1697411156
454	0.1694159664
455	0.1693741778
456	0.1692126226
457	0.1690433311
458	0.1688111298
459	0.1685816704
460	0.1684585932
461	0.1682754823
462	0.1680130393
463	0.1677686528
464	0.1676563481
465	0.1674230548
466	0.167236698
467	0.1672044284
468	0.1669354541
469	0.166726346
470	0.1666305099
471	0.1662533569
472	0.1662008251
473	0.1659728473
474	0.1658027227
475	0.1654153476
476	0.1653971584
477	0.1650079829
478	0.1649160998
479	0.1648654113
480	0.1645511627
481	0.1643634319
482	0.1641285842
483	0.1638835117
484	0.1637332296
485	0.1634157426
486	0.1632662569
487	0.1631283876
488	0.1630137968
489	0.1628304114
490	0.1626382303
491	0.1624553061
492	0.1621973603
493	0.1620268672
494	0.1618599544
495	0.1615766198
496	0.1613793216
497	0.1612084682
498	0.1610116059
499	0.160896336
500	0.1607614265
501	0.1606193352
502	0.1603665924
503	0.1600223752
504	0.1598562029
505	0.159612268
506	0.1593378401
507	0.1592105007
508	0.1589548111
509	0.1587059123
510	0.1584764406
511	0.1583633818
512	0.1581728309
513	0.1581568691
514	0.1578690502
515	0.1576551015
516	0.1575819186
517	0.1573209579
518	0.1571829135
519	0.1571086366
520	0.157014701
521	0.1568870326
522	0.1566106435
523	0.1563290651
524	0.1561050844
525	0.1559143135
526	0.1557297352
527	0.1555070809
528	0.155385403
529	0.1553566851
530	0.1552121244
531	0.1551348243
532	0.1549498905
533	0.1547384242
534	0.154611768
535	0.1544998312
536	0.1543565886
537	0.154204998
538	0.1540290642
539	0.1538063472
540	0.1536509923
541	0.153494292
542	0.1533644676
543	0.1531160416
544	0.1529879733
545	0.1527293566
546	0.1525135476
547	0.152234916
548	0.1520466879
549	0.1517983593
550	0.1516559737
551	0.1516397796
552	0.1514475952
553	0.1511596366
554	0.1510621037
555	0.1509033319
556	0.150785705
557	0.1506038693
558	0.150410364
559	0.1503179938
560	0.1500845827
561	0.1498509591
562	0.1496460567
563	0.1495455503
564	0.1493915333
565	0.149167178
566	0.1489996842
567	0.1488466488
568	0.1485914673
569	0.1485456978
570	0.1484436968
571	0.1483063637
572	0.1481739759
573	0.1478799146
574	0.1478752089
575	0.1476975352
576	0.1476480484
577	0.1474516276
578	0.1473268257
579	0.14729071
580	0.1472171961
581	0.1471285956
582	0.1469089862
583	0.1467148931
584	0.1465999072
585	0.1464846781
586	0.1463349451
587	0.1462252229
588	0.146009138
589	0.1458958708
590	0.1457434545
591	0.1456171009
592	0.1454666826
593	0.14534663
594	0.1450998722
595	0.1450662586
596	0.1449512502
597	0.1447902734
598	0.1446797446
599	0.1445021459
600	0.1442679187
601	0.1442222343
602	0.1439228501
603	0.1435654872
604	0.1434833567
605	0.1432229478
606	0.1431387602
607	0.1431113768
608	0.14298666
609	0.1429335819
610	0.1427663217
611	0.1426054737
612	0.142352282
613	0.1423294272
614	0.1422399582
615	0.1420397125
616	0.1419429561
617	0.1417983566
618	0.1416681848
619	0.1414836904
620	0.1413284915
621	0.141179488
622	0.1410478735
623	0.1409612479
624	0.1408073214
625	0.1406965331
626	0.1406322445
627	0.1404746362
628	0.1403552689
629	0.1400890459
630	0.1399210119
631	0.1397967475
632	0.1396843958
633	0.1395838683
634	0.1395123604
635	0.1392470551
636	0.1391752652
637	0.1390666526
638	0.1389557539
639	0.1388258961
640	0.138717026
641	0.1386124018
642	0.1384356499
643	0.1382867118
644	0.1380544043
645	0.1379607051
646	0.1376451826
647	0.1374296931
648	0.1372303295
649	0.1371701459
650	0.1370780052
651	0.1367379093
652	0.1366315923
653	0.1365516315
654	0.1363598919
655	0.1362489925
656	0.1361446238
657	0.1359482118
658	0.1358353622
659	0.1357126379
660	0.1356242602
661	0.1355423927
662	0.1353868641
663	0.1353105552
664	0.135180288
665	0.1350230871
666	0.1348296377
667	0.1347211879
668	0.1345260511
669	0.1343421984
670	0.1341435535
671	0.1340235424
672	0.1338712345
673	0.1337199075
674	0.133537535
675	0.1334979936
676	0.1334320348
677	0.1332701111
678	0.1331655271
679	0.133107573
680	0.1330106824
681	0.1328240013
682	0.1326337842
683	0.1324621275
684	0.132372004
685	0.1322246136
686	0.1320633418
687	0.1318918351
688	0.1317756694
689	0.1316547121
690	0.1314596394
691	0.1313312749
692	0.1311907148
693	0.131022469
694	0.1308697108
695	0.1307284471
696	0.1306271546
697	0.1304882778
698	0.130337442
699	0.1302494935
700	0.1301336336
701	0.1300715576
702	0.1299353654
703	0.1297750875
704	0.1295556675
705	0.1293732929
706	0.1291768796
707	0.1290572684
708	0.1289112507
709	0.1287282167
710	0.1285276461
711	0.128420855
712	0.1283227594
713	0.1282313578
714	0.1281506171
715	0.1279094621
716	0.1278009217
717	0.1277600697
718	0.1275964723
719	0.1274676922
720	0.1273389946
721	0.1272942012
722	0.127120191
723	0.1269816303
724	0.1268859557
725	0.1266932705
726	0.1265953098
727	0.126453074
728	0.1262321418
729	0.1261204175
730	0.125990728
731	0.1258685337
732	0.1255783667
733	0.1254429511
734	0.1252197599
735	0.1251460511
736	0.1250720542
737	0.1249007232
738	0.124827808
739	0.1246822514
740	0.1244412007
741	0.1243109594
742	0.1242300735
743	0.1241599097
744	0.1240304572
745	0.1239204788
746	0.1238043424
747	0.1237222617
748	0.1236662803
749	0.1235625744
750	0.1234584161
751	0.123377364
752	0.1232235323
753	0.1230854286
754	0.1229587977
755	0.12280756
756	0.1226611996
757	0.1224805226
758	0.1223419898
759	0.1220592288
760	0.121886502
761	0.1218862493
762	0.1218070275
763	0.1216447864
764	0.1215249055
765	0.1214771073
766	0.121324482
767	0.1212980938
768	0.1210612209
769	0.1209105485
770	0.1208570412
771	0.1207922942
772	0.1206687954
773	0.1205190774
774	0.1203312274
775	0.1202420657
776	0.1200946379
777	0.1199345425
778	0.1197655433
779	0.1195881544
780	0.1194632666
781	0.1193133545
782	0.1191210454
783	0.1190684019
784	0.1189832313
785	0.1188434996
786	0.1186908218
787	0.1185690893
788	0.1185100998
789	0.1183748225
790	0.1181468146
791	0.1179879795
792	0.1178419086
793	0.1176984351
794	0.1175283725
795	0.1174051837
796	0.1172036552
797	0.1170756974
798	0.1169146429
799	0.1167561885
800	0.1165849747
801	0.1164774547
802	0.1163609614
803	0.1161618294
804	0.1159645026
805	0.1158573975
806	0.1156632192
807	0.1155282974
808	0.1154386016
809	0.1152317544
810	0.1151217352
811	0.1149940934
812	0.1148131391
813	0.1147006348
814	0.1145955896
815	0.1144661379
816	0.1143249137
817	0.1141402544
818	0.1140214327
819	0.1138102198
820	0.1137541212
821	0.113629525
822	0.1134426458
823	0.1132712173
824	0.1132199717
825	0.113102197
826	0.1130929688
827	0.1129417842
828	0.1127661739
829	0.1126226861
830	0.1125520985
831	0.1124686473
832	0.1124584511
833	0.1123760217
834	0.1122570767
835	0.1122509275
836	0.1121290377
837	0.1119732591
838	0.1119046109
839	0.1118176147
840	0.1115976157
841	0.1113887439
842	0.1113250984
843	0.1111978974
844	0.1111199318
845	0.1109392922
846	0.1107970319
847	0.1107188
848	0.1106110641
849	0.1105464935
850	0.1104903521
851	0.1103848675
852	0.1101310689
853	0.1099936996
854	0.1097973013
855	0.1096853713
856	0.1094708681
857	0.1093625191
858	0.1092697116
859	0.1091686078
860	0.1090141589
861	0.1088814844
862	0.1087184484
863	0.1085372877
864	0.1084879201
865	0.1083622653
866	0.1082743188
867	0.108134378
868	0.107958199
869	0.1078182888
870	0.1076713426
871	0.1075930916
872	0.1074098546
873	0.107336607
874	0.1072500638
875	0.1071977431
876	0.1070766081
877	0.106897442
878	0.1067837933
879	0.106705733
880	0.1066198928
881	0.1065007033
882	0.1063389478
883	0.1062378189
884	0.1061624425
885	0.1060268715
886	0.105941671
887	0.1058390938
888	0.1057292564
889	0.1055563361
890	0.1053651326
891	0.1053054217
892	0.1052290562
893	0.1051712104
894	0.1050355802
895	0.1049366692
896	0.1048539816
897	0.1047412579
898	0.104649024
899	0.1045469284
900	0.1043544177
901	0.1042612927
902	0.1042392901
903	0.1040472501
904	0.103946882
905	0.1038314431
906	0.1037443107
907	0.1036908688
908	0.1034669222
909	0.1033301135
910	0.1032048048
911	0.1030714961
912	0.1029517514
913	0.1028910303
914	0.1027594982
915	0.1025668676
916	0.1024417755
917	0.102378194
918	0.1022586421
919	0.1021975081
920	0.1020460027
921	0.1019547946
922	0.1017734929
923	0.1016793633
924	0.1016219957
925	0.101557872
926	0.1014074748
927	0.1012784106
928	0.1011268323
929	0.1010778427
930	0.1009816776
931	0.1008522967
932	0.1007673093
933	0.1006523718
934	0.100543187
935	0.1003927108
936	0.1002189411
937	0.1001744052
938	0.1001114907
939	0.10006417
940	0.09993322849
941	0.09985012123
942	0.09977994101
943	0.09958716529
944	0.09947206361
945	0.09934232371
946	0.0992166199
947	0.09907159124
948	0.09893448217
949	0.09879554067
950	0.09865337644
951	0.09850291048
952	0.09834789072
953	0.0982216474
954	0.09806279387
955	0.0979010364
956	0.09776989937
957	0.09768422467
958	0.09758742741
959	0.09745794569
960	0.09733657973
961	0.09724922316
962	0.09713520254
963	0.09707463537
964	0.09693863188
965	0.09684554577
966	0.09668844564
967	0.0965503209
968	0.09640748433
969	0.0962943697
970	0.09618342127
971	0.09613359451
972	0.09607206004
973	0.0959107617
974	0.09577957766
975	0.09566860676
976	0.09557205881
977	0.09551333019
978	0.09542672838
979	0.09535494191
980	0.09514874935
981	0.09506745679
982	0.09488936833
983	0.09473964896
984	0.09470202105
985	0.09465235778
986	0.09447154113
987	0.09437991823
988	0.09432699885
989	0.0942313855
990	0.09409101146
991	0.09397523676
992	0.09391095502
993	0.09383945056
994	0.0937396322
995	0.09366985117
996	0.09351531097
997	0.09336864335
998	0.09328330994
999	0.09312228543
