iter	Logloss
389	0.3444415139
390	0.3444382139
391	0.3444262225
392	0.3444217788
393	0.3444198837
394	0.3444099508
395	0.344409232
396	0.3444058992
397	0.3443966851
398	0.3443949861
399	0.3443846284
400	0.3443824719
401	0.3443789104
402	0.344378453
403	0.344372441
404	0.3443651873
405	0.3443561693
406	0.344352183
407	0.3443479354
408	0.3443417273
409	0.3443383292
410	0.3443367609
411	0.3443355846
412	0.3443335262
413	0.3443304875
414	0.3443226784
415	0.3443228744
416	0.3443177446
417	0.3443106543
418	0.344310589
419	0.3443056878
420	0.3443053938
421	0.3443042829
422	0.3443036294
423	0.3443044789
424	0.3442984669
425	0.3442951015
426	0.3442933697
427	0.3442940232
428	0.3442912786
429	0.3442910172
430	0.3442910172
431	0.3442889914
432	0.3442820972
433	0.3442796139
434	0.3442738633
435	0.3442726544
436	0.3442644205
437	0.3442599115
438	0.3442567748
439	0.344253344
440	0.3442478874
441	0.3442478874
442	0.344244424
443	0.3442441626
444	0.3442419081
445	0.3442411239
446	0.3442403397
447	0.3442384119
448	0.3442379872
449	0.34423851
450	0.3442372684
451	0.3442293286
452	0.3442262899
453	0.3442227937
454	0.3442184481
455	0.344215148
456	0.3442105083
457	0.3442043329
458	0.3442018823
459	0.3441992684
460	0.3441935178
461	0.3441890741
462	0.3441864275
463	0.3441857414
464	0.3441817551
465	0.3441793372
466	0.3441746322
467	0.3441747629
468	0.3441750243
469	0.3441679013
470	0.3441637517
471	0.3441613338
472	0.3441613338
473	0.3441590466
474	0.3441557466
475	0.3441547663
476	0.3441544069
477	0.3441508128
478	0.3441518257
479	0.3441513029
480	0.3441483622
481	0.3441481008
482	0.3441492771
483	0.3441462711
484	0.3441456176
485	0.3441432977
486	0.3441412393
487	0.3441388867
488	0.3441388214
489	0.3441383313
490	0.3441314371
491	0.3441270261
492	0.3441260785
493	0.344121112
494	0.3441186942
495	0.3441188249
496	0.3441188249
497	0.344118106
498	0.34411791
499	0.3441185635
500	0.3441184328
501	0.344115002
502	0.3441120613
503	0.3441124207
504	0.3441097088
505	0.3441077157
506	0.3441077157
507	0.3441077157
508	0.3441077157
509	0.3441062127
510	0.3441066048
511	0.344106278
512	0.3441019324
513	0.3441023571
514	0.3441031086
515	0.3440994165
516	0.3440993838
517	0.3440958223
518	0.3440970639
519	0.3440918361
520	0.3440893202
521	0.3440853666
522	522	0.342050197
523	0.3420487267
524	0.3420483019
525	0.3420452633
526	0.3420429107
527	0.3420421265
528	0.3420422572
529	0.3420419958
530	0.3420412443
531	0.3420412117
532	0.3420406889
533	0.34204101534534	0.3420407216
535	0.3420403295
536	0.3420380423
537	0.342033664
538	0.3420332719
539	0.3420305599
540	0.3420304292
541	0.3420298738
542	0.3420298738
543	0.3420273579
544	0.3420276193
545	0.3420231756
546	0.3420213458
547	0.3420187319
548	0.3420165754
549	0.3420156932
550	0.3420160526
551	0.3420144189
552	0.3420144189
553	0.3420127852
554	0.3420091257
555	0.3420070999
556	0.3420063158
557	0.3420052375
558	0.3420018394
559	0.3420007938
560	0.342001284
561	0.3420002384
562	0.3420005651
563	0.3420005651
564	0.3420004998
565	0.3420000097
566	0.3419987354
567	0.3419936382
568	0.3419937036
569	0.3419903055
570	0.3419889332
571	0.341986646
572	0.341983836
573	0.3419823983
574	0.3419796537
575	0.3419798498
576	0.3419759616
577	0.3419756348
578	0.3419764517
579	0.3419736417
580	0.3419735764
581	0.3419728575
582	0.3419708971
583	0.3419695901
584	0.3419683485
585	0.3419681851
586	0.3419679564
587	0.3419656039
588	0.3419650157
589	0.3419636761
590	0.3419630553
591	0.3419627286
592	0.3419636108
593	0.3419620751
594	0.3419634801
595	0.3419622711
596	0.3419612909
597	0.3419588403
598	0.3419565858
599	0.3419565858
600	0.3419567165
601	0.3419537432
602	0.3419518808
603	0.3419513907
604	0.3419524689
605	0.3419513907
606	0.3419509659
607	0.3419508679
608	0.3419490381
609	0.3419488748
610	0.3419477312
611	0.3419455093
612	0.3419455093
613	0.3419462608
614	0.3419464896
615	0.3419450519
616	0.3419421766
617	0.3419419479
618	0.3419394646
619	0.3419394646
620	0.3419394646
621	0.3419387458
622	0.3419364259
623	0.3419361972
624	0.3419363606
625	0.3419369814
626	0.341933812
627	0.3419334526
628	0.3419330932
629	0.3419315575
630	0.3419313288
631	0.3419312308
632	0.3419299238
633	0.3419303812
634	0.3419302505
635	0.3419302505
636	0.3419303159
637	0.3419303159
638	0.3419289763
639	0.3419286168
640	0.3419285842
641	0.3419245326
642	0.3419254801
643	0.3419243365
644	0.341924892
645	0.3419249573
646	0.3419238464
647	0.3419237484
648	0.341923585
649	0.3419215592
650	0.3419214285
651	0.3419214285
652	0.3419222781
653	0.3419202849
654	0.3419188473
655	0.341916168
656	0.341916266
657	0.3419169849
658	0.3419161027
659	0.3419161027
660	0.3419163641
661	0.3419163314
662	0.3419167888
663	0.3419158413
664	0.3419142076
665	0.3419144363
666	0.3419139789
667	0.3419115936
668	0.3419114303
669	0.3419111035
670	0.3419105481
671	0.341908947
672	0.3419090777
673	0.341907444
674	0.3419071173
675	0.3419071826
676	0.3419067579
677	0.3419065945
678	0.3419060064
679	0.341902641
680	0.3419025756
681	0.3419041113
682	0.3419016281
683	0.3419006152
684	0.341899929
685	0.341899929
686	0.3418991448
687	0.3418985894
688	0.3418977725
689	0.3418967596
690	0.3418969883
691	0.3418960081
692	0.3418951913
693	0.3418948645
694	0.3418943091
695	0.3418925773
696	0.3418922179
697	0.3418915971
698	0.341890911
699	0.341891107
700	0.3418895713
701	0.341886794
702	0.3418857811
703	0.341885095
704	0.3418848336
705	0.341885291
706	0.3418835266
707	0.3418827424
708	0.3418829385
709	0.3418828078
710	0.3418828078
711	0.3418820236
712	0.341880586
713	0.3418804226
714	0.3418795731
715	0.3418771225
716	0.3418772532
717	0.3418768938
718	0.3418760443
719	0.3418760116
720	0.3418756848
721	0.3418756848
722	0.3418742799
723	0.3418742799
724	0.3418744106
725	0.3418736917
726	0.3418730056
727	0.3418717313
728	0.3418720254
729	0.3418720254
730	0.3418720254
731	0.3418697382
732	0.3418697382
733	0.3418708164
734	0.3418692807
735	0.3418694441
736	0.3418696728
737	0.3418694768
738	0.3418693461
739	0.3418694114
740	0.3418685946
741	0.3418686273
742	0.3418684312
743	0.3418684312
744	0.3418684312
745	0.3418684312
746	0.341868856
747	0.3418684312
748	0.3418686926
749	0.3418678104
750	0.3418677777
751	0.341867353
752	0.341867647
753	0.3418679084
754	0.3418677777
755	0.3418655886
756	0.3418655232
757	0.341864641
758	0.3418660133
759	0.3418662094
760	0.3418648371
761	0.3418638568
762	0.3418635301
763	0.3418636935
764	0.3418626152
765	0.3418623212
766	0.3418619617
767	0.3418618637
768	0.3418627459
769	0.3418620924
770	0.3418620924
771	0.3418620924
772	0.3418612756
773	0.3418607201
774	0.3418607201
775	0.3418607201
776	0.3418607201
777	0.3418607201
778	0.3418607201
779	0.3418607201
780	0.3418607201
781	0.3418609162
782	0.3418608508
783	0.3418598706
784	0.3418600666
785	0.3418595112
786	0.3418595112
787	0.3418595112
788	0.3418595112
789	0.3418594785
790	0.3418593151
791	0.3418586943
792	0.3418586943
793	0.3418600993
794	0.3418590537
795	0.3418590537
796	0.3418592171
797	0.3418592171
798	0.3418592825
799	0.3418593478
800	0.3418593478
801	0.3418592171
802	0.3418583022
803	0.3418581062
804	0.3418572567
805	0.3418575834
806	0.3418575834
807	0.3418575834
808	0.3418575507
809	0.3418575507
810	0.3418579755
811	0.3418574527
812	0.3418579755
813	0.3418582369
814	0.3418579102
815	0.3418566359
816	0.3418561458
817	0.3418561458
818	0.3418561458
819	0.3418561458
820	0.3418561458
821	0.3418566032
822	0.3418566359
823	0.3418566359
824	0.341855819
825	0.341855819
826	0.341855819
827	0.3418561458
828	0.341855819
829	0.341855819
830	0.341855819
831	0.3418560151
832	0.3418560151
833	0.3418560804
834	0.3418560804
835	0.3418560804
836	0.3418561458
837	0.3418559824
838	0.3418555576
839	0.3418553616
840	0.3418554923
841	0.3418554923
842	0.3418557863
843	0.3418557863
844	0.3418557863
845	0.3418557863
846	0.3418557863
847	0.3418557863
848	0.3418557863
849	0.3418558844
850	0.3418550022
851	0.3418550022
852	0.3418550022
853	0.3418550022
854	0.3418560151
855	0.3418552309
856	0.3418552962
857	0.3418552962
858	0.3418552962
859	0.3418550675
860	0.3418554269
861	0.341854316
862	0.3418545121
863	0.3418537932
864	0.3418537932
865	0.3418537932
866	0.3418537932
867	0.3418537932
868	0.3418537932
869	0.3418529437
870	0.3418545447
871	0.3418545447
872	0.3418533685
873	0.3418533685
874	0.3418533685
875	0.3418532704
876	0.3418532704
877	0.3418532704
878	0.3418532704
879	0.3418532704
880	0.3418532704
881	0.3418532704
882	0.3418532704
883	0.3418532704
884	0.3418532704
885	0.3418532704
886	0.3418532704
887	0.3418532704
888	0.3418534992
889	0.3418534992
890	0.3418534992
891	0.3418534992
892	0.3418534992
893	0.3418534992
894	0.3418534992
895	0.3418534992
896	0.3418534992
897	0.3418534992
898	0.3418534992
899	0.3418534992
900	0.3418534992
901	0.3418534992
902	0.3418534992
903	0.3418534992
904	0.3418534992
905	0.3418534992
906	0.3418534992
907	0.3418534992
908	0.3418534992
909	0.3418534992
910	0.3418534992
911	0.3418534992
912	0.3418534992
913	0.3418534992
914	0.3418534992
915	0.3418534992
916	0.3418534992
917	0.3418534992
918	0.3418534992
919	0.3418534992
920	0.3418534992
921	0.3418534992
922	0.3418534992
923	0.3418534992
924	0.3418534992
925	0.3418534992
926	0.3418534992
927	0.3418534992
928	0.3418534992
929	0.3418534992
930	0.3418534992
931	0.3418534992
932	0.3418534992
933	0.3418534992
934	0.3418534992
935	0.3418534992
936	0.3418534992
937	0.3418534992
938	0.3418534992
939	0.3418534992
940	0.3418534992
941	0.3418534992
942	0.3418534992
943	0.3418534992
944	0.3418534992
945	0.3418534992
946	0.3418534992
947	0.3418534992
948	0.3418534992
949	0.3418534992
950	0.3418534992
951	0.3418534992
952	0.3418534992
953	0.3418534992
954	0.3418534992
955	0.3418534992
956	0.3418534992
957	0.3418534992
958	0.3418534992
959	0.3418534992
960	0.3418534992
961	0.3418534992
962	0.3418534992
963	0.3418534992
964	0.3418534992
965	0.3418534992
966	0.3418534992
967	0.3418534992
968	0.3418534992
969	0.3418534992
970	0.3418534992
971	0.3418534992
972	0.3418534992
973	0.3418534992
974	0.3418534992
975	0.3418534992
976	0.3418534992
977	0.3418534992
978	0.3418534992
979	0.3418534992
980	0.3418534992
981	0.3418534992
982	0.3418534992
983	0.3418534992
984	0.3418534992
985	0.3418534992
986	0.3418534992
987	0.3418534992
988	0.3418534992
989	0.3418534992
990	0.3418534992
991	0.3418534992
992	0.3418534992
993	0.3418534992
994	0.3418534992
995	0.3418534992
996	0.3418534992
997	0.3418534992
998	0.3418534992
999	0.3418534992
2
999	0.3529321642
